session,roll_num,date,issue,question,result,title
116,458,20-Dec,S 2765,On Motion to Suspend the Rules and Pass,P,RBIC Advisers Relief Act
116,457,20-Dec,S 2652,On Motion to Suspend the Rules and Pass,P,Stephen Michael Gleason Congressional Gold Medal Act
116,456,20-Dec,H R 4227,On Motion to Suspend the Rules and Concur in the Senate Amendments,P,Vehicular Terrorism Prevention Act of 2018
116,455,20-Dec,H R 7227,"On Motion to Suspend the Rules and Pass, as Amended",P,Taxpayer First Act
116,454,20-Dec,S 2679,On Motion to Suspend the Rules and Pass,P,Veterans Small Business Enhancement Act
116,453,20-Dec,S 2961,On Motion to Suspend the Rules and Pass,P,Victims of Child Abuse Act Reauthorization Act
116,452,20-Dec,S 2896,On Motion to Suspend the Rules and Pass,P,Justice Against Corruption on K Street Act
116,451,20-Dec,H R 7093,On Motion to Suspend the Rules and Pass,P,Clean Up the Code Act of 2018
116,450,20-Dec,H R 5075,On Motion to Suspend the Rules and Concur in the Senate Amendment,P,Ashanti Alert Act of 2018
116,449,20-Dec,H R 7328,On Motion to Suspend the Rules and Pass,P,Pandemic and All-Hazards Preparedness and Advancing Innovation Act of 2018
116,448,20-Dec,S 756,On Motion to Suspend the Rules and Concur in the Senate Amendment to House Amendment,P,First Step Act of 2018
116,447,20-Dec,H RES 1181,On Agreeing to the Resolution,P,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and providing for consideration of motions to suspend the rules"
116,446,20-Dec,H RES 1180,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendment to the bill (H.R. 88); and providing for proceedings during the period from December 24, 2018, through January 3, 2019"
116,445,19-Dec,S 3530,On Motion to Suspend the Rules and Pass,P,Museum and Library Services Act
116,444,19-Dec,S 1520,On Motion to Suspend the Rules and Pass,P,Modernizing Recreational Fisheries Management Act
116,443,19-Dec,H R 6652,"On Motion to Suspend the Rules and Pass, as Amended",P,"To direct the Secretary of the Interior to convey certain facilities, easements, and rights-of-way to the Kennewick Irrigation District, and for other purposes"
116,442,19-Dec,H R 6227,On Motion to Suspend the Rules and Concur in the Senate Amendment,P,National Quantum Initiative Act
116,441,19-Dec,H R 7279,On Motion to Suspend the Rules and Pass,P,Water Infrastructure Improvement Act
116,440,19-Dec,H R 7327,On Motion to Suspend the Rules and Pass,P,SECURE Technology Act
116,439,19-Dec,S 2278,On Motion to Suspend the Rules and Pass,P,State Offices of Rural Health Reauthorization Act
116,438,19-Dec,S 2076,On Motion to Suspend the Rules and Pass,P,BOLD Infrastructure for Alzheimers Act
116,437,19-Dec,H R 6615,On Motion to Suspend the Rules and Concur in the Senate Amendment,P,Traumatic Brain Injury Program Reauthorization Act
116,436,19-Dec,H R 1222,On Motion to Suspend the Rules and Concur in the Senate Amendment,P,Congenital Heart Futures Reauthorization Act of 2017
116,435,13-Dec,H RES 1091,"On Motion to Suspend the Rules and Agree, as Amended",P,"Calling on the Government of Burma to release Burmese journalists Wa Lone and Kyaw Soe Oo sentenced to seven years imprisonment after investigating attacks against civilians by Burmas military and security forces, and for other purposes"
116,434,12-Dec,H R 2,On Agreeing to the Conference Report,P,Agriculture and Nutrition Act of 2018
116,433,12-Dec,JOURNAL,On Approving the Journal,P, 
116,432,12-Dec,H RES 1176,On Agreeing to the Resolution,P,"Providing for consideration of the conference report to accompany H.R. 2, the Agriculture and Nutrition Act of 2018, and for other purposes"
116,431,12-Dec,H RES 1176,On Ordering the Previous Question,P,"Providing for consideration of the conference report to accompany H.R. 2, the Agriculture and Nutrition Act of 2018, and for other purposes"
116,430,11-Dec,S 825,On Motion to Suspend the Rules and Pass,P,Southeast Alaska Regional Health Consortium Land Transfer Act of 2017
116,429,11-Dec,S 3029,On Motion to Suspend the Rules and Pass,P,PREEMIE Reauthorization Act
116,428,11-Dec,H R 7217,On Motion to Suspend the Rules and Pass,P,Improving Medicaid Programs and Opportunities for Eligible Beneficiaries Act
116,427,10-Dec,H R 3008,On Motion to Suspend the Rules and Pass,P,George W. Bush Childhood Home Study Act
116,426,10-Dec,H RES 792,"On Motion to Suspend the Rules and Agree, as Amended",P,"Urging the Secretary of the Interior to recognize the historical significance of Roberto Clementes place of death near Pinones in Loiza, Puerto Rico, by adding it to the National Register of Historic Places"
116,425,30-Nov,H R 6901,"On Motion to Suspend the Rules and Pass, as Amended",P,Federal CIO Authorization Act of 2018
116,424,29-Nov,H R 7187,On Motion to Suspend the Rules and Pass,P,National Flood Insurance Program Further Extension Act
116,423,29-Nov,H RES 1160,On Agreeing to the Resolution,P,"Providing for consideration of the Senate amendment to the bill (H.R. 88) to modify the boundary of the Shiloh National Military Park located in Tennessee and Mississippi, to establish Parkers Crossroads Battlefield as an affiliated area of the National Park System, and for other purposes"
116,422,27-Nov,H R 6207,"On Motion to Suspend the Rules and Pass, as Amended",P,Democratic Republic of the Congo Democracy and Accountability Act of 2018
116,421,27-Nov,H R 5273,"On Motion to Suspend the Rules and Pass, as Amended",P,Global Fragility and Violence Reduction Act of 2018
116,420,16-Nov,H R 6784,On Passage,P,Manage our Wolves Act
116,419,16-Nov,H R 5787,"On Motion to Suspend the Rules and Pass, as Amended",P,Strengthening Coastal Communities Act
116,418,14-Nov,H RES 1142,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 6784, the Manage our Wolves Act; and providing for proceedings during the period from November 19, 2018, through November 26, 2018"
116,417,13-Nov,H R 2615,On Motion to Suspend the Rules and Concur in the Senate Amendment,P,Gulf Islands National Seashore Land Exchange Act
116,416,13-Nov,H R 6064,On Motion to Suspend the Rules and Pass,P,To rename the Oyster Bay National Wildlife Refuge as the Congressman Lester Wolff National Wildlife Refuge
116,415,28-Sep,H RES 1099,On Motion to Suspend the Rules and Agree,P,"Providing for the concurrence by the House in the Senate amendment to H.R. 6, with an amendment"
116,414,28-Sep,H R 6760,On Passage,P,Protecting Family and Small Business Tax Cuts Act of 2018
116,413,28-Sep,H R 6760,On Motion to Recommit with Instructions,F,Protecting Family and Small Business Tax Cuts Act of 2018
116,412,27-Sep,H R 6756,On Passage,P,American Innovation Act of 2018
116,411,27-Sep,H R 6757,On Passage,P,Family Savings Act of 2018
116,410,27-Sep,H RES 1084,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R 6756), the American Innovation Act; consideration of the bill (H.R. 6757), the Family Savings Act; consideration of the bill (H.R. 6760), the Protecting Family and Small Business Tax Cuts Act; providing for proceedings during the period from October 1 through November 12"
116,409,27-Sep,H RES 1084,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R 6756), the American Innovation Act; consideration of the bill (H.R. 6757), the Family Savings Act; consideration of the bill (H.R. 6760), the Protecting Family and Small Business Tax Cuts Act; providing for proceedings during the period from October 1 through November 12"
116,408,26-Sep,H R 6729,On Motion to Suspend the Rules and Pass,P,Empowering Financial Institutions to Fight Human Trafficking Act
116,407,26-Sep,H RES 1082,On Motion to Suspend the Rules and Agree,P,FAA Reauthorization Act of 2018
116,406,26-Sep,H RES 1071,On Agreeing to the Resolution,P,Recognizing that allowing illegal immigrants the right to vote devalues the franchise and diminishes the voting power of the United States citizens
116,405,26-Sep,H R 6157,On Agreeing to the Conference Report,P,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2019, and for other purposes"
116,404,26-Sep,H R 5420,"On Motion to Suspend the Rules and Pass, as Amended",P,FDR Historic Preservation Act
116,403,26-Sep,H RES 1077,On Agreeing to the Resolution,P,"Providing for consideration for the conference report to accompany H.R. 6157, making appropriations for the Department of Defense for FY ending September 30, 2019; and H.Res. 1071, recognizing allowing illegal immigrants the right to vote devalues the franchise and diminishes the voting power of U.S. citizens"
116,402,26-Sep,H RES 1077,On Ordering the Previous Question,P,"Providing for consideration for the conference report to accompany H.R. 6157, making appropriations for the Department of Defense for FY ending September 30, 2019; and H.Res. 1071, recognizing allowing illegal immigrants the right to vote devalues the franchise and diminishes the voting power of U.S. citizens"
116,401,25-Sep,H R 6369,"On Motion to Suspend the Rules and Pass, as Amended",P,Expanding Contracting Opportunities for Small Business Act of 2018
116,400,25-Sep,H R 6368,On Motion to Suspend the Rules and Pass,P,Encouraging Small Business Innovators
116,399,13-Sep,H R 5895,On Agreeing to the Conference Report,P,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2019, and for other purposes"
116,398,13-Sep,H R 1911,"On Motion to Suspend the Rules and Pass, as Amended",P,Special Envoy to Monitor and Combat Anti-Semitism Act
116,397,13-Sep,H RES 1059,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 3798, the Save American Workers Act of 2017; and the conference report to accompany H.R. 5895, making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2019, and for other purposes; and for other purposes"
116,396,12-Sep,H R 4689,On Motion to Suspend the Rules and Pass,P,To authorize early repayment of obligations to the Bureau of Reclamation within the Northport Irrigation District in the State of Nebraska
116,395,12-Sep,H R 3186,"On Motion to Suspend the Rules and Pass, as Amended",P,Every Kid Outdoors Act
116,394,12-Sep,H R 5923,"On Motion to Suspend the Rules and Pass, as Amended",P,Walnut Grove Land Exchange Act
116,393,7-Sep,H R 6691,On Passage,P,Community Safety and Security Act
116,392,6-Sep,H R 4606,On Passage,P,Ensuring Small Scale LNG Certainty and Access Act
116,391,6-Sep,H R 4606,On Motion to Recommit with Instructions,F,Ensuring Small Scale LNG Certainty and Access Act
116,390,6-Sep,H R 4606,On Agreeing to the Amendment,F,DeGette of Colorado Part B Amendment No. 2
116,389,6-Sep,H R 4606,On Agreeing to the Amendment,F,Pallone of New Jersey Part B Amendment No. 1
116,388,6-Sep,H R 6147,On Motion to Instruct Conferees,F,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes"
116,387,6-Sep,H RES 1051,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 6691) to amend title 18, United States Code, to clarify the definition of crime of violence, and for other purposes, and providing for consideration of motions to suspend the rules"
116,386,6-Sep,H RES 1051,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 6691) to amend title 18, United States Code, to clarify the definition of crime of violence, and for other purposes, and providing for consideration of motions to suspend the rules"
116,385,5-Sep,H R 1635,On Passage,P,Empowering Students Through Enhanced Financial Counseling Act
116,384,5-Sep,H R 1635,On Motion to Recommit with Instructions,F,Empowering Students Through Enhanced Financial Counseling Act
116,383,5-Sep,H RES 1049,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 1635) Empowering Students Through Enhanced Financial Counseling Act and providing for consideration of the bill (H.R. 4606) Ensuring Small Scale LNG Certainty and Access Act
116,382,5-Sep,H RES 1049,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 1635) Empowering Students Through Enhanced Financial Counseling Act and providing for consideration of the bill (H.R. 4606) Ensuring Small Scale LNG Certainty and Access Act
116,381,4-Sep,H R 6439,On Motion to Suspend the Rules and Pass,P,Biometric Identification Transnational Migration Alert Program Authorization Act
116,380,4-Sep,H R 6157,On Motion to Instruct Conferees,F,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2019, and for other purposes"
116,379,26-Jul,H R 5515,On Agreeing to the Conference Report,P,National Defense Authorization Act FY 2019
116,378,26-Jul,H RES 1027,On Ordering the Previous Question,P,"Providing for consideration of the conference report to accompany H.R. 5515, to authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for the fiscal year"
116,377,25-Jul,H R 6199,On Passage,P,Restoring Access to Medication Act
116,376,25-Jul,H R 6311,On Passage,P,Increasing Access to Lower Premium Plans and Expanding Health Savings Accounts Act of 2018
116,375,25-Jul,H R 6311,On Motion to Recommit with Instructions,F,Increasing Access to Lower Premium Plans and Expanding Health Savings Accounts Act of 2018
116,374,25-Jul,H R 5864,"On Motion to Suspend the Rules and Pass, as Amended",P,VA Hospitals Establishing Leadership Performance Act
116,373,25-Jul,S 1182,"On Motion to Suspend the Rules and Pass, as Amended",P,The American Legion 100th Anniversary Commemorative Coin Act
116,372,24-Jul,H R 184,On Passage,P,Protect Medical Innovation Act
116,371,24-Jul,H RES 1011,On Agreeing to the Resolution,P,"Providing for consideration for H.R. 184, the Protect Medical Innovation Act of 2017; and H.R. 6311, the Increasing Access to Lower Premium Plans and Expanding Health Savings Accounts Act of 2018"
116,370,24-Jul,H RES 1011,On Ordering the Previous Question,P,"Providing for consideration for H.R. 184, the Protect Medical Innovation Act of 2017; and H.R. 6311, the Increasing Access to Lower Premium Plans and Expanding Health Savings Accounts Act of 2018"
