Committee,Subcommittee,Name,Title
Senate Committee on Energy and Natural Resources,Energy,Martin Heinrich,Ranking Member
Senate Committee on Energy and Natural Resources,Energy,Ron Wyden,
Senate Committee on Energy and Natural Resources,Energy,Maria Cantwell,
Senate Committee on Energy and Natural Resources,Energy,Bernard Sanders,
Senate Committee on Energy and Natural Resources,Energy,Debbie Stabenow,
Senate Committee on Energy and Natural Resources,Energy,Mazie K. Hirono,
Senate Committee on Energy and Natural Resources,Energy,Angus S. King Jr.,
Senate Committee on Energy and Natural Resources,Energy,Catherine Cortez Masto,
Senate Committee on Energy and Natural Resources,Energy,Joe Manchin III,Ex Officio
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Mike Lee,Chairman
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",John Barrasso,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",James E. Risch,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Steve Daines,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Bill Cassidy,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Cory Gardner,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Cindy Hyde-Smith,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Martha McSally,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",John Hoeven,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Lisa Murkowski,Ex Officio
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Ron Wyden,Ranking Member
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Maria Cantwell,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Debbie Stabenow,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Martin Heinrich,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Mazie K. Hirono,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Angus S. King Jr.,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Catherine Cortez Masto,
Senate Committee on Energy and Natural Resources,"Public Lands, Forests, and Mining",Joe Manchin III,Ex Officio
Senate Committee on Energy and Natural Resources,National Parks,Steve Daines,Chairman
Senate Committee on Energy and Natural Resources,National Parks,John Barrasso,
Senate Committee on Energy and Natural Resources,National Parks,Mike Lee,
Senate Committee on Energy and Natural Resources,National Parks,Cory Gardner,
Senate Committee on Energy and Natural Resources,National Parks,Cindy Hyde-Smith,
Senate Committee on Energy and Natural Resources,National Parks,Lamar Alexander,
Senate Committee on Energy and Natural Resources,National Parks,John Hoeven,
Senate Committee on Energy and Natural Resources,National Parks,Lisa Murkowski,Ex Officio
Senate Committee on Energy and Natural Resources,National Parks,Angus S. King Jr.,Ranking Member
Senate Committee on Energy and Natural Resources,National Parks,Bernard Sanders,
Senate Committee on Energy and Natural Resources,National Parks,Debbie Stabenow,
Senate Committee on Energy and Natural Resources,National Parks,Martin Heinrich,
Senate Committee on Energy and Natural Resources,National Parks,Mazie K. Hirono,
Senate Committee on Energy and Natural Resources,National Parks,Joe Manchin III,Ex Officio
Senate Committee on Energy and Natural Resources,Water and Power,Martha McSally,Chairman
Senate Committee on Energy and Natural Resources,Water and Power,John Barrasso,
Senate Committee on Energy and Natural Resources,Water and Power,James E. Risch,
Senate Committee on Energy and Natural Resources,Water and Power,Bill Cassidy,
Senate Committee on Energy and Natural Resources,Water and Power,Cory Gardner,
Senate Committee on Energy and Natural Resources,Water and Power,Lamar Alexander,
Senate Committee on Energy and Natural Resources,Water and Power,Lisa Murkowski,Ex Officio
Senate Committee on Energy and Natural Resources,Water and Power,Catherine Cortez Masto,Ranking Member
Senate Committee on Energy and Natural Resources,Water and Power,Ron Wyden,
Senate Committee on Energy and Natural Resources,Water and Power,Maria Cantwell,
Senate Committee on Energy and Natural Resources,Water and Power,Bernard Sanders,
Senate Committee on Energy and Natural Resources,Water and Power,Joe Manchin III,Ex Officio
Senate Committee on Environment and Public Works,,John Barrasso,Chairman
Senate Committee on Environment and Public Works,,James M. Inhofe,
Senate Committee on Environment and Public Works,,Shelley Moore Capito,
Senate Committee on Environment and Public Works,,Kevin Cramer,
Senate Committee on Environment and Public Works,,Mike Braun,
Senate Committee on Environment and Public Works,,Mike Rounds,
Senate Committee on Environment and Public Works,,Dan Sullivan,
Senate Committee on Environment and Public Works,,John Boozman,
Senate Committee on Environment and Public Works,,Roger F. Wicker,
Senate Committee on Environment and Public Works,,Richard C. Shelby,
Senate Committee on Environment and Public Works,,Joni Ernst,
Senate Committee on Environment and Public Works,,Thomas R. Carper,Ranking Member
Senate Committee on Environment and Public Works,,Benjamin L. Cardin,
Senate Committee on Environment and Public Works,,Bernard Sanders,
Senate Committee on Environment and Public Works,,Sheldon Whitehouse,
Senate Committee on Environment and Public Works,,Jeff Merkley,
Senate Committee on Environment and Public Works,,Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,,Cory A. Booker,
Senate Committee on Environment and Public Works,,Edward J. Markey,
Senate Committee on Environment and Public Works,,Tammy Duckworth,
Senate Committee on Environment and Public Works,,Chris Van Hollen,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Shelley Moore Capito,Chairman
Senate Committee on Environment and Public Works,Transportation and Infrastructure,James M. Inhofe,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Kevin Cramer,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Mike Braun,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Mike Rounds,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Dan Sullivan,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,John Boozman,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Roger F. Wicker,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Richard C. Shelby,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Benjamin L. Cardin,Ranking Member
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Bernard Sanders,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Sheldon Whitehouse,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Jeff Merkley,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Cory A. Booker,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Edward J. Markey,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Chris Van Hollen,
Senate Committee on Environment and Public Works,Transportation and Infrastructure,Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Mike Rounds,Chairman
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",James M. Inhofe,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Richard C. Shelby,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Joni Ernst,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Cory A. Booker,Ranking Member
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Edward J. Markey,
Senate Committee on Environment and Public Works,"Superfund, Waste Management, and Regulatory Oversight",Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Mike Braun,Chairman
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,James M. Inhofe,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Shelley Moore Capito,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Kevin Cramer,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Mike Rounds,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Dan Sullivan,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,John Boozman,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Roger F. Wicker,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Joni Ernst,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Sheldon Whitehouse,Ranking Member
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Benjamin L. Cardin,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Bernard Sanders,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Jeff Merkley,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Kirsten E. Gillibrand,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Cory A. Booker,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Edward J. Markey,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Tammy Duckworth,
Senate Committee on Environment and Public Works,Clean Air and Nuclear Safety,Thomas R. Carper,Ex Officio
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Kevin Cramer,Chairman
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Shelley Moore Capito,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Mike Braun,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Dan Sullivan,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",John Boozman,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Roger F. Wicker,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Richard C. Shelby,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",John Barrasso,Ex Officio
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Tammy Duckworth,Ranking Member
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Benjamin L. Cardin,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Bernard Sanders,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Sheldon Whitehouse,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Jeff Merkley,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Chris Van Hollen,
Senate Committee on Environment and Public Works,"Fisheries, Water, and Wildlife",Thomas R. Carper,Ex Officio
Senate Committee on Finance,,Chuck Grassley,Chairman
Senate Committee on Finance,,Mike Crapo,
Senate Committee on Finance,,Pat Roberts,
Senate Committee on Finance,,Michael B. Enzi,
Senate Committee on Finance,,John Cornyn,
Senate Committee on Finance,,John Thune,
Senate Committee on Finance,,Richard Burr,
Senate Committee on Finance,,Rob Portman,
Senate Committee on Finance,,Patrick J. Leahy,
Senate Committee on Finance,,Tim Scott,
Senate Committee on Finance,,Bill Cassidy,
Senate Committee on Finance,,James Lankford,
Senate Committee on Finance,,Steve Daines,
Senate Committee on Finance,,Todd Young,
Senate Committee on Finance,,Ron Wyden,Ranking Member
Senate Committee on Finance,,Debbie Stabenow,
Senate Committee on Finance,,Maria Cantwell,
Senate Committee on Finance,,Robert Menendez,
Senate Committee on Finance,,Thomas R. Carper,
Senate Committee on Finance,,Benjamin L. Cardin,
Senate Committee on Finance,,Sherrod Brown,
Senate Committee on Finance,,Michael F. Bennet,
Senate Committee on Finance,,Robert P. Casey Jr.,
Senate Committee on Finance,,Mark R. Warner,
Senate Committee on Finance,,Sheldon Whitehouse,
Senate Committee on Finance,,Margaret Wood Hassan,
Senate Committee on Finance,,Catherine Cortez Masto,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Rob Portman,Chairman
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Chuck Grassley,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Bill Cassidy,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",James Lankford,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Todd Young,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Sherrod Brown,Ranking Member
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Michael F. Bennet,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Robert P. Casey Jr.,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Catherine Cortez Masto,
Senate Committee on Finance,"Social Security, Pensions, and Family Policy",Ron Wyden,Ex Officio
Senate Committee on Finance,Health Care,Patrick J. Leahy,Chairman
Senate Committee on Finance,Health Care,Chuck Grassley,
Senate Committee on Finance,Health Care,Pat Roberts,
Senate Committee on Finance,Health Care,Michael B. Enzi,
Senate Committee on Finance,Health Care,John Thune,
Senate Committee on Finance,Health Care,Richard Burr,
Senate Committee on Finance,Health Care,Tim Scott,
Senate Committee on Finance,Health Care,Bill Cassidy,
Senate Committee on Finance,Health Care,James Lankford,
Senate Committee on Finance,Health Care,Steve Daines,
Senate Committee on Finance,Health Care,Todd Young,
Senate Committee on Finance,Health Care,Debbie Stabenow,Ranking Member
Senate Committee on Finance,Health Care,Maria Cantwell,
Senate Committee on Finance,Health Care,Robert Menendez,
Senate Committee on Finance,Health Care,Thomas R. Carper,
Senate Committee on Finance,Health Care,Benjamin L. Cardin,
Senate Committee on Finance,Health Care,Sherrod Brown,
Senate Committee on Finance,Health Care,Robert P. Casey Jr.,
Senate Committee on Finance,Health Care,Mark R. Warner,
Senate Committee on Finance,Health Care,Sheldon Whitehouse,
Senate Committee on Finance,Health Care,Margaret Wood Hassan,
Senate Committee on Finance,Health Care,Catherine Cortez Masto,
Senate Committee on Finance,Health Care,Ron Wyden,Ex Officio
Senate Committee on Finance,Taxation and IRS Oversight,John Thune,Chairman
Senate Committee on Finance,Taxation and IRS Oversight,Mike Crapo,
Senate Committee on Finance,Taxation and IRS Oversight,Michael B. Enzi,
Senate Committee on Finance,Taxation and IRS Oversight,John Cornyn,
Senate Committee on Finance,Taxation and IRS Oversight,Richard Burr,
Senate Committee on Finance,Taxation and IRS Oversight,Rob Portman,
Senate Committee on Finance,Taxation and IRS Oversight,Patrick J. Leahy,
Senate Committee on Finance,Taxation and IRS Oversight,Mark R. Warner,Ranking Member
Senate Committee on Finance,Taxation and IRS Oversight,Robert Menendez,
Senate Committee on Finance,Taxation and IRS Oversight,Thomas R. Carper,
Senate Committee on Finance,Taxation and IRS Oversight,Benjamin L. Cardin,
Senate Committee on Finance,Taxation and IRS Oversight,Michael F. Bennet,
Senate Committee on Finance,Taxation and IRS Oversight,Sheldon Whitehouse,
Senate Committee on Finance,Taxation and IRS Oversight,Ron Wyden,Ex Officio
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Tim Scott,Chairman
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Chuck Grassley,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Mike Crapo,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Pat Roberts,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Michael B. Enzi,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",John Cornyn,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Richard Burr,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Steve Daines,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Michael F. Bennet,Ranking Member
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Ron Wyden,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Maria Cantwell,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Thomas R. Carper,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Sheldon Whitehouse,
Senate Committee on Finance,"Energy, Natural Resources, and Infrastructure",Margaret Wood Hassan,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",John Cornyn,Chairman
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Mike Crapo,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Pat Roberts,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",John Thune,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Rob Portman,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Patrick J. Leahy,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Tim Scott,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Bill Cassidy,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Steve Daines,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Todd Young,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Chuck Grassley,Ex Officio
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Robert P. Casey Jr.,Ranking Member
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Ron Wyden,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Debbie Stabenow,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Maria Cantwell,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Robert Menendez,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Benjamin L. Cardin,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Sherrod Brown,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Mark R. Warner,
Senate Committee on Finance,"International Trade, Customs, and Global Competitiveness",Catherine Cortez Masto,
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Bill Cassidy,Chairman
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Tim Scott,
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,James Lankford,
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Margaret Wood Hassan,Ranking Member
Senate Committee on Finance,Fiscal Responsibility and Economic Growth,Ron Wyden,
Senate Committee on Foreign Relations,,James E. Risch,Chairman
Senate Committee on Foreign Relations,,Marco Rubio,
Senate Committee on Foreign Relations,,Ron Johnson,
Senate Committee on Foreign Relations,,Cory Gardner,
Senate Committee on Foreign Relations,,Mitt Romney,
Senate Committee on Foreign Relations,,Lindsey Graham,
Senate Committee on Foreign Relations,,John Barrasso,
Senate Committee on Foreign Relations,,Rob Portman,
Senate Committee on Foreign Relations,,Rand Paul,
Senate Committee on Foreign Relations,,Todd Young,
Senate Committee on Foreign Relations,,Ted Cruz,
Senate Committee on Foreign Relations,,Robert Menendez,Ranking Member
Senate Committee on Foreign Relations,,Benjamin L. Cardin,
Senate Committee on Foreign Relations,,Jeanne Shaheen,
Senate Committee on Foreign Relations,,Christopher A. Coons,
Senate Committee on Foreign Relations,,Tom Udall,
Senate Committee on Foreign Relations,,Christopher Murphy,
Senate Committee on Foreign Relations,,Tim Kaine,
Senate Committee on Foreign Relations,,Edward J. Markey,
Senate Committee on Foreign Relations,,Jeff Merkley,
Senate Committee on Foreign Relations,,Cory A. Booker,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Ron Johnson,Chairman
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,John Barrasso,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Rob Portman,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Rand Paul,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Mitt Romney,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,James E. Risch,Ex Officio
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Jeanne Shaheen,Ranking Member
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Christopher Murphy,Ranking Member
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Benjamin L. Cardin,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Christopher A. Coons,
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Cory Gardner,Chairman
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Marco Rubio,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Ron Johnson,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Todd Young,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",James E. Risch,Ex Officio
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Edward J. Markey,Ranking Member
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Christopher A. Coons,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Jeff Merkley,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Tom Udall,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Marco Rubio,Chairman
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Rob Portman,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Ted Cruz,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Cory Gardner,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",John Barrasso,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",James E. Risch,Ex Officio
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Benjamin L. Cardin,Ranking Member
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Tom Udall,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Jeanne Shaheen,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Tim Kaine,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Mitt Romney,Chairman
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Ted Cruz,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Lindsey Graham,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Cory Gardner,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Rand Paul,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",James E. Risch,Ex Officio
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Christopher Murphy,Ranking Member
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Benjamin L. Cardin,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Jeanne Shaheen,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Tim Kaine,Ranking Member
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,Africa and Global Health Policy,Lindsey Graham,Chairman
Senate Committee on Foreign Relations,Africa and Global Health Policy,Rob Portman,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Ron Johnson,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Ted Cruz,
Senate Committee on Foreign Relations,Africa and Global Health Policy,James E. Risch,Ex Officio
Senate Committee on Foreign Relations,Africa and Global Health Policy,Tim Kaine,Ranking Member
Senate Committee on Foreign Relations,Africa and Global Health Policy,Christopher A. Coons,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Cory A. Booker,Ranking Member
Senate Committee on Foreign Relations,Africa and Global Health Policy,Christopher Murphy,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Todd Young,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Rand Paul,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Rob Portman,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Marco Rubio,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",James E. Risch,Ex Officio
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Cory A. Booker,Ranking Member
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Edward J. Markey,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Jeff Merkley,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Tom Udall,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Todd Young,Chairman
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Mitt Romney,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Rand Paul,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",John Barrasso,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Lindsey Graham,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",James E. Risch,Ex Officio
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Jeff Merkley,Ranking Member
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Tom Udall,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Edward J. Markey,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Cory A. Booker,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Robert Menendez,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,,Ron Johnson,Chairman
Senate Committee on Homeland Security and Governmental Affairs,,Rob Portman,
Senate Committee on Homeland Security and Governmental Affairs,,Rand Paul,
Senate Committee on Homeland Security and Governmental Affairs,,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,,Mitt Romney,
Senate Committee on Homeland Security and Governmental Affairs,,Rick Scott,
Senate Committee on Homeland Security and Governmental Affairs,,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,,Josh Hawley,
Senate Committee on Homeland Security and Governmental Affairs,,Gary C. Peters,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,,Thomas R. Carper,
Senate Committee on Homeland Security and Governmental Affairs,,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,,Kamala D. Harris,
