Committee,Subcommittee,Name,Title
House Committee on Veterans' Affairs,Health,Gus M. Bilirakis,
House Committee on Veterans' Affairs,Health,Bill Flores,
House Committee on Veterans' Affairs,Health,Aumua Amata Coleman Radewagen,
House Committee on Veterans' Affairs,Health,Clay Higgins,
House Committee on Veterans' Affairs,Health,Jenniffer Gonzalez-Colon,
House Committee on Veterans' Affairs,Health,Brian J. Mast,
House Committee on Veterans' Affairs,Health,Julia Brownley,Ranking Member
House Committee on Veterans' Affairs,Health,Mark Takano,
House Committee on Veterans' Affairs,Health,Ann M. Kuster,
House Committee on Veterans' Affairs,Health,Beto O'Rourke,
House Committee on Veterans' Affairs,Health,J. Luis Correa,
House Committee on Veterans' Affairs,Oversight and Investigations,Jack Bergman,Chair
House Committee on Veterans' Affairs,Oversight and Investigations,Mike Bost,
House Committee on Veterans' Affairs,Oversight and Investigations,Bruce Poliquin,
House Committee on Veterans' Affairs,Oversight and Investigations,Neal P. Dunn,
House Committee on Veterans' Affairs,Oversight and Investigations,Jodey C. Arrington,
House Committee on Veterans' Affairs,Oversight and Investigations,Jenniffer Gonzalez-Colon,
House Committee on Veterans' Affairs,Oversight and Investigations,Ann M. Kuster,Ranking Member
House Committee on Veterans' Affairs,Oversight and Investigations,Kathleen M. Rice,
House Committee on Veterans' Affairs,Oversight and Investigations,Scott H. Peters,
House Committee on Veterans' Affairs,Oversight and Investigations,Conor Lamb,
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Mike Bost,Chair
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Mike Coffman,
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Aumua Amata Coleman Radewagen,
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Jack Bergman,
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Jim Banks,
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Elizabeth H. Esty,Ranking Member
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Julia Brownley,
House Committee on Veterans' Affairs,Disability Assistance and Memorial Affairs,Conor Lamb,
House Committee on Veterans' Affairs,Economic Opportunity,Jodey C. Arrington,Chair
House Committee on Veterans' Affairs,Economic Opportunity,Gus M. Bilirakis,
House Committee on Veterans' Affairs,Economic Opportunity,Bill Flores,
House Committee on Veterans' Affairs,Economic Opportunity,Jim Banks,
House Committee on Veterans' Affairs,Economic Opportunity,Brian J. Mast,
House Committee on Veterans' Affairs,Economic Opportunity,Beto O'Rourke,Ranking Member
House Committee on Veterans' Affairs,Economic Opportunity,Mark Takano,
House Committee on Veterans' Affairs,Economic Opportunity,J. Luis Correa,
House Committee on Veterans' Affairs,Economic Opportunity,Kathleen M. Rice,
House Committee on Veterans' Affairs,Technology Modernization,Jim Banks,Chair
House Committee on Veterans' Affairs,Technology Modernization,Mike Coffman,
House Committee on Veterans' Affairs,Technology Modernization,Jack Bergman,
House Committee on Veterans' Affairs,Technology Modernization,Conor Lamb,Ranking Member
House Committee on Veterans' Affairs,Technology Modernization,Scott H. Peters,
House Committee on Ways and Means,,Kevin Brady,Chair
House Committee on Ways and Means,,Sam Johnson,
House Committee on Ways and Means,,Devin Nunes,
House Committee on Ways and Means,,David G. Reichert,
House Committee on Ways and Means,,Peter J. Roskam,
House Committee on Ways and Means,,Vern Buchanan,
House Committee on Ways and Means,,Adrian Smith,
House Committee on Ways and Means,,Lynn Jenkins,
House Committee on Ways and Means,,Erik Paulsen,
House Committee on Ways and Means,,Kenny Marchant,
House Committee on Ways and Means,,Diane Black,
House Committee on Ways and Means,,Tom Reed,
House Committee on Ways and Means,,Mike Kelly,
House Committee on Ways and Means,,James B. Renacci,
House Committee on Ways and Means,,Kristi L. Noem,
House Committee on Ways and Means,,George Holding,
House Committee on Ways and Means,,Jason Smith,
House Committee on Ways and Means,,Tom Rice,
House Committee on Ways and Means,,David Schweikert,
House Committee on Ways and Means,,Jackie Walorski,
House Committee on Ways and Means,,Carlos Curbelo,
House Committee on Ways and Means,,Mike Bishop,
House Committee on Ways and Means,,Darin LaHood,
House Committee on Ways and Means,,Brad R. Wenstrup,
House Committee on Ways and Means,,Richard E. Neal,Ranking Member
House Committee on Ways and Means,,Sander M. Levin,
House Committee on Ways and Means,,John Lewis,
House Committee on Ways and Means,,Lloyd Doggett,
House Committee on Ways and Means,,Mike Thompson,
House Committee on Ways and Means,,John B. Larson,
House Committee on Ways and Means,,Earl Blumenauer,
House Committee on Ways and Means,,Ron Kind,
House Committee on Ways and Means,,Bill Pascrell Jr.,
House Committee on Ways and Means,,Joseph Crowley,
House Committee on Ways and Means,,Danny K. Davis,
House Committee on Ways and Means,,Linda T. Sanchez,
House Committee on Ways and Means,,Brian Higgins,
House Committee on Ways and Means,,Terri A. Sewell,
House Committee on Ways and Means,,Suzan K. DelBene,
House Committee on Ways and Means,,Judy Chu,
House Committee on Ways and Means,Social Security,Sam Johnson,Chair
House Committee on Ways and Means,Social Security,Mike Bishop,
House Committee on Ways and Means,Social Security,Vern Buchanan,
House Committee on Ways and Means,Social Security,Mike Kelly,
House Committee on Ways and Means,Social Security,Tom Rice,
House Committee on Ways and Means,Social Security,David Schweikert,
House Committee on Ways and Means,Social Security,Darin LaHood,
House Committee on Ways and Means,Social Security,John B. Larson,Ranking Member
House Committee on Ways and Means,Social Security,Bill Pascrell Jr.,
House Committee on Ways and Means,Social Security,Joseph Crowley,
House Committee on Ways and Means,Social Security,Linda T. Sanchez,
House Committee on Ways and Means,Health,Peter J. Roskam,Chair
House Committee on Ways and Means,Health,Sam Johnson,
House Committee on Ways and Means,Health,Devin Nunes,
House Committee on Ways and Means,Health,Vern Buchanan,
House Committee on Ways and Means,Health,Adrian Smith,
House Committee on Ways and Means,Health,Lynn Jenkins,
House Committee on Ways and Means,Health,Kenny Marchant,
House Committee on Ways and Means,Health,Diane Black,
House Committee on Ways and Means,Health,Erik Paulsen,
House Committee on Ways and Means,Health,Tom Reed,
House Committee on Ways and Means,Health,Mike Kelly,
House Committee on Ways and Means,Health,Sander M. Levin,Ranking Member
House Committee on Ways and Means,Health,Mike Thompson,
House Committee on Ways and Means,Health,Ron Kind,
House Committee on Ways and Means,Health,Earl Blumenauer,
House Committee on Ways and Means,Health,Brian Higgins,
House Committee on Ways and Means,Health,Terri A. Sewell,
House Committee on Ways and Means,Health,Judy Chu,
House Committee on Ways and Means,Worker and Family Support,Adrian Smith,Chair
House Committee on Ways and Means,Worker and Family Support,Jackie Walorski,
House Committee on Ways and Means,Worker and Family Support,Carlos Curbelo,
House Committee on Ways and Means,Worker and Family Support,David Schweikert,
House Committee on Ways and Means,Worker and Family Support,Darin LaHood,
House Committee on Ways and Means,Worker and Family Support,Brad R. Wenstrup,
House Committee on Ways and Means,Worker and Family Support,David G. Reichert,
House Committee on Ways and Means,Worker and Family Support,Danny K. Davis,Ranking Member
House Committee on Ways and Means,Worker and Family Support,Lloyd Doggett,
House Committee on Ways and Means,Worker and Family Support,Terri A. Sewell,
House Committee on Ways and Means,Worker and Family Support,Judy Chu,
House Committee on Ways and Means,Trade,David G. Reichert,Chair
House Committee on Ways and Means,Trade,Devin Nunes,
House Committee on Ways and Means,Trade,Erik Paulsen,
House Committee on Ways and Means,Trade,Mike Kelly,
House Committee on Ways and Means,Trade,Tom Reed,
House Committee on Ways and Means,Trade,Kristi L. Noem,
House Committee on Ways and Means,Trade,George Holding,
House Committee on Ways and Means,Trade,Tom Rice,
House Committee on Ways and Means,Trade,Kenny Marchant,
House Committee on Ways and Means,Trade,Jason Smith,
House Committee on Ways and Means,Trade,Bill Pascrell Jr.,Ranking Member
House Committee on Ways and Means,Trade,Ron Kind,
House Committee on Ways and Means,Trade,Lloyd Doggett,
House Committee on Ways and Means,Trade,Sander M. Levin,
House Committee on Ways and Means,Trade,Danny K. Davis,
House Committee on Ways and Means,Trade,Brian Higgins,
House Committee on Ways and Means,Select Revenue Measures,Vern Buchanan,Chair
House Committee on Ways and Means,Select Revenue Measures,Peter J. Roskam,
House Committee on Ways and Means,Select Revenue Measures,David G. Reichert,
House Committee on Ways and Means,Select Revenue Measures,James B. Renacci,
House Committee on Ways and Means,Select Revenue Measures,Kristi L. Noem,
House Committee on Ways and Means,Select Revenue Measures,George Holding,
House Committee on Ways and Means,Select Revenue Measures,Jason Smith,
House Committee on Ways and Means,Select Revenue Measures,Tom Rice,
House Committee on Ways and Means,Select Revenue Measures,David Schweikert,
House Committee on Ways and Means,Select Revenue Measures,Lloyd Doggett,Ranking Member
House Committee on Ways and Means,Select Revenue Measures,John B. Larson,
House Committee on Ways and Means,Select Revenue Measures,Linda T. Sanchez,
House Committee on Ways and Means,Select Revenue Measures,Mike Thompson,
House Committee on Ways and Means,Select Revenue Measures,Suzan K. DelBene,
House Committee on Ways and Means,Select Revenue Measures,Earl Blumenauer,
House Committee on Ways and Means,Oversight,Lynn Jenkins,Chair
House Committee on Ways and Means,Oversight,Jackie Walorski,
House Committee on Ways and Means,Oversight,Carlos Curbelo,
House Committee on Ways and Means,Oversight,Mike Bishop,
House Committee on Ways and Means,Oversight,Darin LaHood,
House Committee on Ways and Means,Oversight,Brad R. Wenstrup,
House Committee on Ways and Means,Oversight,Kenny Marchant,
House Committee on Ways and Means,Oversight,John Lewis,Ranking Member
House Committee on Ways and Means,Oversight,Joseph Crowley,
House Committee on Ways and Means,Oversight,Suzan K. DelBene,
House Committee on Ways and Means,Oversight,Earl Blumenauer,
Commission on Security and Cooperation in Europe,,Roger F. Wicker,Cochairman
Commission on Security and Cooperation in Europe,,John Boozman,
Commission on Security and Cooperation in Europe,,Marco Rubio,
Commission on Security and Cooperation in Europe,,Thom Tillis,
