Committee,Subcommittee,Name,Title
Senate Committee on Foreign Relations,Europe and Regional Security Cooperation,Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Cory Gardner,Chairman
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",James E. Risch,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Marco Rubio,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",John Barrasso,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Johnny Isakson,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Edward J. Markey,Ranking Member
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Jeff Merkley,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Christopher Murphy,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Tim Kaine,
Senate Committee on Foreign Relations,"East Asia, the Pacific, and International Cybersecurity Policy",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Marco Rubio,Chairman
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Ron Johnson,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Jeff Flake,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Cory Gardner,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Johnny Isakson,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Benjamin L. Cardin,Ranking Member
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Tom Udall,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Jeanne Shaheen,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Tim Kaine,
Senate Committee on Foreign Relations,"Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Womens Issues",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",James E. Risch,Chairman
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Marco Rubio,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Ron Johnson,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Todd Young,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Rob Portman,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Tim Kaine,Ranking Member
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Benjamin L. Cardin,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Christopher Murphy,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Cory A. Booker,
Senate Committee on Foreign Relations,"Near East, South Asia, Central Asia, and Counterterrorism",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,Africa and Global Health Policy,Jeff Flake,Chairman
Senate Committee on Foreign Relations,Africa and Global Health Policy,Todd Young,
Senate Committee on Foreign Relations,Africa and Global Health Policy,John Barrasso,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Johnny Isakson,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Rand Paul,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Bob Corker,Ex Officio
Senate Committee on Foreign Relations,Africa and Global Health Policy,Cory A. Booker,Ranking Member
Senate Committee on Foreign Relations,Africa and Global Health Policy,Christopher A. Coons,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Tom Udall,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Jeff Merkley,
Senate Committee on Foreign Relations,Africa and Global Health Policy,Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Johnny Isakson,Chairman
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",James E. Risch,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Marco Rubio,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Rob Portman,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Rand Paul,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Jeanne Shaheen,Ranking Member
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Christopher A. Coons,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Cory A. Booker,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Tom Udall,
Senate Committee on Foreign Relations,"State Department and USAID Management, International Operations, and Bilateral International Development",Robert Menendez,Ex Officio
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Todd Young,Chairman
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Jeff Flake,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Cory Gardner,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",John Barrasso,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Rob Portman,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Bob Corker,Ex Officio
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Jeff Merkley,Ranking Member
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Tom Udall,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Christopher A. Coons,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Edward J. Markey,
Senate Committee on Foreign Relations,"Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",Robert Menendez,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,,Ron Johnson,Chairman
Senate Committee on Homeland Security and Governmental Affairs,,Rob Portman,
Senate Committee on Homeland Security and Governmental Affairs,,Rand Paul,
Senate Committee on Homeland Security and Governmental Affairs,,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,,John Hoeven,
Senate Committee on Homeland Security and Governmental Affairs,,Steve Daines,
Senate Committee on Homeland Security and Governmental Affairs,,Claire McCaskill,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,,Thomas R. Carper,
Senate Committee on Homeland Security and Governmental Affairs,,Heidi Heitkamp,
Senate Committee on Homeland Security and Governmental Affairs,,Gary C. Peters,
Senate Committee on Homeland Security and Governmental Affairs,,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,,Doug Jones,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Rob Portman,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Rand Paul,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Steve Daines,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Thomas R. Carper,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Heidi Heitkamp,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Gary C. Peters,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,Claire McCaskill,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Rand Paul,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,James Lankford,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,John Hoeven,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Gary C. Peters,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Doug Jones,
Senate Committee on Homeland Security and Governmental Affairs,Federal Spending Oversight and Emergency Management,Claire McCaskill,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,James Lankford,Chairman
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Rob Portman,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Michael B. Enzi,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Steve Daines,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Ron Johnson,Ex Officio
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Heidi Heitkamp,Ranking Member
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Thomas R. Carper,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Margaret Wood Hassan,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Kamala D. Harris,
Senate Committee on Homeland Security and Governmental Affairs,Regulatory Affairs and Federal Management,Claire McCaskill,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",,Lamar Alexander,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",,Michael B. Enzi,
"Senate Committee on Health, Education, Labor, and Pensions",,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",,Johnny Isakson,
"Senate Committee on Health, Education, Labor, and Pensions",,Rand Paul,
"Senate Committee on Health, Education, Labor, and Pensions",,Susan M. Collins,
"Senate Committee on Health, Education, Labor, and Pensions",,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",,Orrin G. Hatch,
"Senate Committee on Health, Education, Labor, and Pensions",,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",,Patty Murray,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",,Bernard Sanders,
"Senate Committee on Health, Education, Labor, and Pensions",,Robert P. Casey Jr.,
"Senate Committee on Health, Education, Labor, and Pensions",,Michael F. Bennet,
"Senate Committee on Health, Education, Labor, and Pensions",,Tammy Baldwin,
"Senate Committee on Health, Education, Labor, and Pensions",,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Rand Paul,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Orrin G. Hatch,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Robert P. Casey Jr.,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Bernard Sanders,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Michael F. Bennet,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",Children and Families,Patty Murray,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Johnny Isakson,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Rand Paul,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tammy Baldwin,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Robert P. Casey Jr.,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Tina Smith,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Employment and Workplace Safety,Patty Murray,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Michael B. Enzi,Chairman
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Richard Burr,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Susan M. Collins,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Bill Cassidy,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Todd Young,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Orrin G. Hatch,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Pat Roberts,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tim Scott,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Lisa Murkowski,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Lamar Alexander,Ex Officio
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Bernard Sanders,Ranking Member
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Michael F. Bennet,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tammy Baldwin,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Christopher Murphy,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Elizabeth Warren,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Tim Kaine,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Margaret Wood Hassan,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Doug Jones,
"Senate Committee on Health, Education, Labor, and Pensions",Primary Health and Retirement Security,Patty Murray,Ex Officio
Senate Committee on the Judiciary,,Chuck Grassley,Chairman
Senate Committee on the Judiciary,,Orrin G. Hatch,
Senate Committee on the Judiciary,,Lindsey Graham,
Senate Committee on the Judiciary,,John Cornyn,
Senate Committee on the Judiciary,,Mike Lee,
Senate Committee on the Judiciary,,Ted Cruz,
Senate Committee on the Judiciary,,Ben Sasse,
Senate Committee on the Judiciary,,Jeff Flake,
Senate Committee on the Judiciary,,Mike Crapo,
Senate Committee on the Judiciary,,Thom Tillis,
Senate Committee on the Judiciary,,John Kennedy,
Senate Committee on the Judiciary,,Dianne Feinstein,Ranking Member
Senate Committee on the Judiciary,,Patrick J. Leahy,
Senate Committee on the Judiciary,,Richard J. Durbin,
Senate Committee on the Judiciary,,Sheldon Whitehouse,
Senate Committee on the Judiciary,,Amy Klobuchar,
Senate Committee on the Judiciary,,Christopher A. Coons,
Senate Committee on the Judiciary,,Richard Blumenthal,
Senate Committee on the Judiciary,,Mazie K. Hirono,
Senate Committee on the Judiciary,,Cory A. Booker,
Senate Committee on the Judiciary,,Kamala D. Harris,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Mike Lee,Chairman
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Chuck Grassley,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Orrin G. Hatch,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Lindsey Graham,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Thom Tillis,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Amy Klobuchar,Ranking Member
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Patrick J. Leahy,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Richard Blumenthal,
Senate Committee on the Judiciary,"Antitrust, Competition Policy and Consumer Rights",Cory A. Booker,
Senate Committee on the Judiciary,Border Security and Immigration,John Cornyn,Chairman
Senate Committee on the Judiciary,Border Security and Immigration,Thom Tillis,
Senate Committee on the Judiciary,Border Security and Immigration,John Kennedy,
Senate Committee on the Judiciary,Border Security and Immigration,Chuck Grassley,
Senate Committee on the Judiciary,Border Security and Immigration,Ted Cruz,
Senate Committee on the Judiciary,Border Security and Immigration,Jeff Flake,
Senate Committee on the Judiciary,Border Security and Immigration,Mike Crapo,
Senate Committee on the Judiciary,Border Security and Immigration,Mike Lee,
Senate Committee on the Judiciary,Border Security and Immigration,Richard J. Durbin,Ranking Member
Senate Committee on the Judiciary,Border Security and Immigration,Dianne Feinstein,
Senate Committee on the Judiciary,Border Security and Immigration,Patrick J. Leahy,
Senate Committee on the Judiciary,Border Security and Immigration,Amy Klobuchar,
Senate Committee on the Judiciary,Border Security and Immigration,Richard Blumenthal,
Senate Committee on the Judiciary,Border Security and Immigration,Mazie K. Hirono,
Senate Committee on the Judiciary,Border Security and Immigration,Cory A. Booker,
Senate Committee on the Judiciary,the Constitution,Ted Cruz,Chairman
Senate Committee on the Judiciary,the Constitution,John Cornyn,
Senate Committee on the Judiciary,the Constitution,Mike Crapo,
Senate Committee on the Judiciary,the Constitution,Ben Sasse,
Senate Committee on the Judiciary,the Constitution,Lindsey Graham,
Senate Committee on the Judiciary,the Constitution,John Kennedy,
Senate Committee on the Judiciary,the Constitution,Mazie K. Hirono,Ranking Member
Senate Committee on the Judiciary,the Constitution,Richard J. Durbin,
Senate Committee on the Judiciary,the Constitution,Sheldon Whitehouse,
Senate Committee on the Judiciary,the Constitution,Christopher A. Coons,
Senate Committee on the Judiciary,the Constitution,Kamala D. Harris,
Senate Committee on the Judiciary,Crime and Terrorism,Lindsey Graham,Chairman
Senate Committee on the Judiciary,Crime and Terrorism,Chuck Grassley,
Senate Committee on the Judiciary,Crime and Terrorism,Orrin G. Hatch,
Senate Committee on the Judiciary,Crime and Terrorism,John Cornyn,
Senate Committee on the Judiciary,Crime and Terrorism,Ted Cruz,
Senate Committee on the Judiciary,Crime and Terrorism,Ben Sasse,
Senate Committee on the Judiciary,Crime and Terrorism,John Kennedy,
Senate Committee on the Judiciary,Crime and Terrorism,Sheldon Whitehouse,Ranking Member
Senate Committee on the Judiciary,Crime and Terrorism,Dianne Feinstein,
Senate Committee on the Judiciary,Crime and Terrorism,Richard J. Durbin,
Senate Committee on the Judiciary,Crime and Terrorism,Amy Klobuchar,
Senate Committee on the Judiciary,Crime and Terrorism,Christopher A. Coons,
Senate Committee on the Judiciary,Crime and Terrorism,Cory A. Booker,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Jeff Flake,Chairman
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Orrin G. Hatch,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Mike Lee,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Thom Tillis,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Mike Crapo,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Ben Sasse,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",John Kennedy,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Christopher A. Coons,Ranking Member
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Patrick J. Leahy,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Sheldon Whitehouse,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Richard Blumenthal,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Mazie K. Hirono,
Senate Committee on the Judiciary,"Privacy, Technology and the Law Subcommittee",Kamala D. Harris,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Ben Sasse,Chairman
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Chuck Grassley,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Mike Crapo,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",John Kennedy,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Orrin G. Hatch,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Mike Lee,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Jeff Flake,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Thom Tillis,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Richard Blumenthal,Ranking Member
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Patrick J. Leahy,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Sheldon Whitehouse,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Amy Klobuchar,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Christopher A. Coons,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Mazie K. Hirono,
Senate Committee on the Judiciary,"Oversight, Agency Action, Federal Rights and Federal Courts",Kamala D. Harris,
Senate Committee on Rules and Administration,,Roy Blunt,Chairman
Senate Committee on Rules and Administration,,Mitch McConnell,
Senate Committee on Rules and Administration,,Lamar Alexander,
Senate Committee on Rules and Administration,,Pat Roberts,
Senate Committee on Rules and Administration,,Richard C. Shelby,
Senate Committee on Rules and Administration,,Ted Cruz,
Senate Committee on Rules and Administration,,Shelley Moore Capito,
Senate Committee on Rules and Administration,,Roger F. Wicker,
Senate Committee on Rules and Administration,,Deb Fischer,
Senate Committee on Rules and Administration,,Cindy Hyde-Smith,
Senate Committee on Rules and Administration,,Amy Klobuchar,Ranking Member
Senate Committee on Rules and Administration,,Dianne Feinstein,
Senate Committee on Rules and Administration,,Charles E. Schumer,
Senate Committee on Rules and Administration,,Richard J. Durbin,
Senate Committee on Rules and Administration,,Tom Udall,
Senate Committee on Rules and Administration,,Mark R. Warner,
Senate Committee on Rules and Administration,,Patrick J. Leahy,
Senate Committee on Rules and Administration,,Angus S. King Jr.,
Senate Committee on Rules and Administration,,Catherine Cortez Masto,
Senate Committee on Small Business and Entrepreneurship,,James E. Risch,Chairman
Senate Committee on Small Business and Entrepreneurship,,Marco Rubio,
Senate Committee on Small Business and Entrepreneurship,,Rand Paul,
Senate Committee on Small Business and Entrepreneurship,,Tim Scott,
Senate Committee on Small Business and Entrepreneurship,,Joni Ernst,
Senate Committee on Small Business and Entrepreneurship,,James M. Inhofe,
Senate Committee on Small Business and Entrepreneurship,,Todd Young,
Senate Committee on Small Business and Entrepreneurship,,Michael B. Enzi,
Senate Committee on Small Business and Entrepreneurship,,Mike Rounds,
Senate Committee on Small Business and Entrepreneurship,,John Kennedy,
Senate Committee on Small Business and Entrepreneurship,,Benjamin L. Cardin,Ranking Member
Senate Committee on Small Business and Entrepreneurship,,Maria Cantwell,
Senate Committee on Small Business and Entrepreneurship,,Jeanne Shaheen,
Senate Committee on Small Business and Entrepreneurship,,Heidi Heitkamp,
Senate Committee on Small Business and Entrepreneurship,,Edward J. Markey,
Senate Committee on Small Business and Entrepreneurship,,Cory A. Booker,
Senate Committee on Small Business and Entrepreneurship,,Christopher A. Coons,
Senate Committee on Small Business and Entrepreneurship,,Mazie K. Hirono,
Senate Committee on Small Business and Entrepreneurship,,Tammy Duckworth,
Senate Committee on Veterans Affairs,,Johnny Isakson,Chairman
Senate Committee on Veterans Affairs,,Jerry Moran,
Senate Committee on Veterans Affairs,,John Boozman,
Senate Committee on Veterans Affairs,,Dean Heller,
Senate Committee on Veterans Affairs,,Bill Cassidy,
Senate Committee on Veterans Affairs,,Mike Rounds,
Senate Committee on Veterans Affairs,,Thom Tillis,
Senate Committee on Veterans Affairs,,Dan Sullivan,
Senate Committee on Veterans Affairs,,Jon Tester,Ranking Member
Senate Committee on Veterans Affairs,,Patty Murray,
Senate Committee on Veterans Affairs,,Bernard Sanders,
Senate Committee on Veterans Affairs,,Sherrod Brown,
Senate Committee on Veterans Affairs,,Richard Blumenthal,
Senate Committee on Veterans Affairs,,Mazie K. Hirono,
Senate Committee on Veterans Affairs,,Joe Manchin III,
